ProductKey,SKU,ProductName,Category,BaseMRP,TransferPrice,AmazonMRP,MyntraMRP,AjioMRP,FlipkartMRP,LimeroadMRP,PaytmMRP,SnapdealMRP,MaxCrossChannelSpreadAmount,ArbitrageSpreadPct
936,OS227_1437_L,KURTA SET - OS227_1437 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
346,OS120_14412_3XL,KURTA - OS120_14412 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1895.00,100.00,5.280000000000000
787,OS202_3146_L,KURTA - OS202_3146 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
246,OS1108_L,KURTA SET - OS1108 (SURMAYA),KURTA SET,1795.00,780.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
1328,SILVER3-1293-2XL,NILL - SILVER3-1293 (NILL),NILL,3149.00,895.00,3149.00,3149.00,3149.00,3149.00,3149.00,3149.00,3149.00,0.00,0E-15
143,OS1074_3XL,KURTA SET - OS1074 (SURMAYA),KURTA SET,2495.00,1040.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1139,OS279_2XL,KURTA SET - OS279 (MIX),KURTA SET,3197.00,625.00,3197.00,2995.00,3197.00,3197.00,3197.00,3197.00,3197.00,202.00,6.740000000000000
807,OS205_1054_S,KURTA - OS205_1054 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
475,OS150_L,KURTA - OS150 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
452,OS146_M,TOPS - OS146 (MIX),TOPS,1795.00,415.00,1795.00,1795.00,1795.00,1895.00,1795.00,1795.00,1795.00,100.00,5.570000000000000
120,OS1066_L,KURTA SET - OS1066 (SURMAYA),KURTA SET,4895.00,1150.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,0.00,0E-15
1116,OS277_3XL,KURTA SET - OS277 (MIX),KURTA SET,3397.00,675.00,3397.00,3095.00,3397.00,3397.00,3397.00,3397.00,3397.00,302.00,9.760000000000000
784,OS201_3152_XL,KURTA - OS201_3152 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
853,OS213_15284_S,TOPS - OS213_15284 (MIX),TOPS,1695.00,375.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1185,OS285_XS,TOPS - OS285 (MIX),TOPS,1595.00,314.00,1595.00,1597.00,1595.00,1595.00,1595.00,1595.00,1595.00,2.00,0.130000000000000
830,OS209_5058_M,KURTA - OS209_5058 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
166,OS1084_2XL,KURTA SET - OS1084 (SURMAYA),KURTA SET,2395.00,1050.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
1162,OS280KR_XL,KURTA - OS280KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
498,OS154_3XL,KURTA - OS154 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
306,OS1144_M,KURTA SET - OS1144 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
312,OS1147_M,KURTA SET - OS1147 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
976,OS235_1112_2XL,KURTA - OS235_1112 (MIX),KURTA,3858.00,952.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,0.00,0E-15
993,OS255_15375_XL,KURTA - OS255_15375 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
329,OS117_3063_L,KURTA - OS117_3063 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
575,OS166_M,KURTA - OS166 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1016,OS259_15379_S,KURTA - OS259_15379 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
266,OS1113_2XL,KURTA SET - OS1113 (SURMAYA),KURTA SET,2195.00,930.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
1099,OS274_XS,TOPS - OS274 (MIX),TOPS,1695.00,340.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1262,OS309_L,KURTA - OS309 (MIX),KURTA,2097.00,415.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
20,IVORY_1421_3XL,NILL - IVORY_1421 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
767,OS199_5046_2XL,KURTA - OS199_5046 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
412,OS137_14380_M,GOWN - OS137_14380 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
80,OS1055_S,KURTA SET - OS1055 (SURMAYA),KURTA SET,2150.00,975.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
621,OS174_3155_2XL,KURTA - OS174_3155 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
953,OS230_1438_3XL,KURTA SET - OS230_1438 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
707,OS188_5042_L,KURTA - OS188_5042 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1308,OSKR169_M,NILL - OSKR169 (NILL),NILL,1795.00,435.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
561,OS164_3XL,KURTA - OS164 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1202,OS289_S,KURTA SET - OS289 (MIX),KURTA SET,3095.00,615.00,3095.00,2895.00,3095.00,3095.00,3095.00,3095.00,3095.00,200.00,6.910000000000000
661,OS180_3134_S,KURTA - OS180_3134 (MIX),KURTA,2098.00,519.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
515,OS157_2XL,KURTA - OS157 (MIX),KURTA,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
369,OS126_14249_2XL,KURTA - OS126_14249 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
890,OS219_5054_S,KURTA - OS219_5054 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
392,OS133_XL,KURTA SET - OS133 (MIX),KURTA SET,3495.00,790.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,0.00,0E-15
913,OS223_3142_M,KURTA - OS223_3142 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
747,OS195_5055_XL,KURTA - OS195_5055 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
249,OS1108_XL,KURTA SET - OS1108 (SURMAYA),KURTA SET,1795.00,780.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
1245,OS303_XL,KURTA - OS303 (MIX),KURTA,2097.00,415.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
180,OS1087_L,KURTA SET - OS1087 (SURMAYA),KURTA SET,2250.00,925.00,2250.00,2250.00,2250.00,2250.00,2250.00,2250.00,2250.00,0.00,0E-15
1102,OS275_M,KURTA - OS275 (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
535,OS160_L,KURTA - OS160 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1895.00,1695.00,200.00,11.800000000000000
727,OS191_5052_S,KURTA - OS191_5052 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
555,OS163_3XL,KURTA - OS163 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
721,OS190_1128_S,KURTA - OS190_1128 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
57,OS104_1276_XL,KURTA - OS104_1276 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
206,OS1091_S,KURTA SET - OS1091 (SURMAYA),KURTA SET,2595.00,1140.00,2595.00,2595.00,2595.00,2595.00,2595.00,2595.00,2595.00,0.00,0E-15
704,OS187_5073_XL,KURTA - OS187_5073 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1695.00,100.00,5.900000000000000
870,OS216_3095_L,KURTA - OS216_3095 (MIX),KURTA,1895.00,457.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
847,OS212_3143_L,KURTA - OS212_3143 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
14,IRIS_1413_2XL,NILL - IRIS_1413 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
37,OS1010_XL,NILL - OS1010 (NILL),NILL,4099.00,1044.00,4099.00,4099.00,4099.00,4099.00,4099.00,4099.00,4099.00,0.00,0E-15
578,OS167_2XL,KURTA - OS167 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
790,OS202_3146_XL,KURTA - OS202_3146 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
243,OS1106_XL,KURTA SET - OS1106 (SURMAYA),KURTA SET,2150.00,910.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
435,OS142_XS,TOPS - OS142 (MIX),TOPS,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
598,OS170_5048_3XL,KURTA - OS170_5048 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
684,OS184_1127_M,KURTA - OS184_1127 (MIX),KURTA,2138.00,529.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
349,OS120_14412_S,KURTA - OS120_14412 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1895.00,100.00,5.280000000000000
1039,OS263_15383_M,KURTA - OS263_15383 (MIX),KURTA,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1695.00,100.00,5.900000000000000
1076,OS270_XL,KURTA SET - OS270 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
1225,OS291_M,KURTA - OS291 (MIX),KURTA,1795.00,440.00,2195.00,1795.00,1795.00,2295.00,1795.00,1795.00,1795.00,500.00,27.860000000000000
1325,PETALS-1236_L,NILL - PETALS-1236 (NILL),NILL,4899.00,1395.00,4899.00,4899.00,4899.00,4899.00,4899.00,4899.00,4899.00,0.00,0E-15
1331,TULIP - 1 BAG_L,NILL - TULIP - 1 BAG (NILL),NILL,498.00,498.00,498.00,498.00,498.00,498.00,498.00,498.00,498.00,0.00,0E-15
100,OS1061_2XL,KURTA SET - OS1061 (SURMAYA),KURTA SET,1895.00,880.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1182,OS285_M,TOPS - OS285 (MIX),TOPS,1595.00,314.00,1595.00,1597.00,1595.00,1595.00,1595.00,1595.00,1595.00,2.00,0.130000000000000
933,OS226_1436_XL,KURTA SET - OS226_1436 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1082,OS271_XL,KURTA SET - OS271 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
1033,OS262_M,KURTA - OS262 (MIX),KURTA,1995.00,425.00,1695.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,300.00,17.700000000000000
492,OS153_3XL,KURTA - OS153 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
541,OS161_2XL,KURTA - OS161 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
