Country,State,City,Region,TotalOrders,TotalUnitsSold,GrossRevenue,NetRevenue,GlobalRevenueSharePct
IN,KERALA,"VENNALA, ERANAKULAM",India,1,1,301.00,301.00,0.000000
IN,KERALA,"KAKKANAD, ERNAKULAM",India,1,1,631.00,631.00,0.000000
IN,UTTAR PRADESH,JATARI,India,6,5,3196.00,3196.00,0.000000
IN,TELANGANA,AMANGAL,India,1,1,1163.00,1163.00,0.000000
IN,PUNJAB,BEAS,India,1,1,399.00,399.00,0.000000
IN,ANDHRA PRADESH,ELCHURU,India,1,1,345.00,345.00,0.000000
IN,BIHAR,MAJHAULIA,India,2,2,1648.00,1648.00,0.000000
IN,KERALA,NILAMBUR,India,13,12,11096.01,9196.00,0.010000
IN,MAHARASHTRA,MUMBAI-400064,India,2,2,1459.00,1459.00,0.000000
IN,UTTAR PRADESH,MUZAFFARNAGAR,India,47,45,33227.15,30177.00,0.020000
IN,ASSAM,NAMRUP,India,1,0,0.00,0.00,0.000000
IN,ASSAM,RANGIA PART,India,3,3,1697.00,1697.00,0.000000
IN,GUJARAT,"ADIPUR, GANDHIDHAM",India,1,1,787.00,787.00,0.000000
IN,TAMIL NADU,UTHUKKOTTAI,India,3,3,1149.00,1149.00,0.000000
IN,MAHARASHTRA,AUSA,India,1,1,788.00,788.00,0.000000
IN,BIHAR,JHANJHARPUR RS,India,1,1,659.00,659.00,0.000000
IN,MANIPUR,LAMLAI,India,1,1,319.00,319.00,0.000000
IN,ANDHRA PRADESH,BANAGANAPALLE,India,1,1,885.00,885.00,0.000000
IN,WEST BENGAL,DIST : NADIA,India,2,2,1756.00,1756.00,0.000000
IN,MAHARASHTRA,"BANER,PUNE",India,1,1,771.00,771.00,0.000000
IN,KARNATAKA,"BANTWAL TALUK, DAKSHINA KANNADA",India,1,0,0.00,0.00,0.000000
IN,KERALA,PERUMBALA,India,1,0,0.00,0.00,0.000000
IN,ASSAM,ANAND NAGAR,India,2,1,868.38,376.00,0.000000
IN,KERALA,ELOOR,India,2,2,1348.00,1348.00,0.000000
IN,MAHARASHTRA,ALANDI PUNE,India,1,1,716.00,716.00,0.000000
IN,TELANGANA,"MALKAJGIRI, HYDERABAD",India,1,1,771.00,771.00,0.000000
IN,BIHAR,BARAULI,India,1,1,797.00,797.00,0.000000
IN,TAMIL NADU,VANIYAMBADI TIRPATTUR DISTRICT,India,2,2,974.00,487.00,0.000000
IN,UTTAR PRADESH,SIRSAGANJ,India,4,1,2471.38,759.00,0.000000
IN,GUJARAT,KHAROD,India,1,1,563.00,563.00,0.000000
IN,KERALA,"KANJIRAPPALLY, KOTTAYAM",India,2,2,1542.00,1542.00,0.000000
IN,TAMIL NADU,THIRUPPORUR,India,1,1,1238.00,1238.00,0.000000
IN,GUJARAT,SHEHERA,India,4,2,1796.20,460.00,0.000000
IN,KERALA,MALAPPURAM P O,India,3,8,3065.00,3065.00,0.000000
IN,HIMACHAL PRADESH,YOI CANTT,India,1,1,645.00,645.00,0.000000
IN,MAHARASHTRA,AMRAVATI.,India,1,1,399.00,399.00,0.000000
IN,WEST BENGAL,"SALKIA, HOWRAH",India,1,0,700.95,0.00,0.000000
IN,UTTAR PRADESH,LAKHIMPUR-KHERI,India,1,1,544.00,544.00,0.000000
IN,KARNATAKA,MYSORE DISTRICT,India,1,2,1398.00,1398.00,0.000000
IN,KARNATAKA,"KADRI, MANGALURU, DAKSHINA KANNADA (D)",India,1,1,363.00,363.00,0.000000
IN,JHARKHAND,POST-BOKARO THERMAL DIST- BOKARO,India,1,1,1338.00,1338.00,0.000000
IN,KERALA,TALIPARAMBA KANNUR,India,2,2,2000.00,2000.00,0.000000
IN,UTTAR PRADESH,AGRA 282005,India,1,1,721.00,721.00,0.000000
IN,KERALA,PERINTALMANNA,India,1,1,666.00,666.00,0.000000
IN,TELANGANA,PEDDAPALLY,India,1,1,1063.00,1063.00,0.000000
IN,KARNATAKA,"ALURU ,HASSAN DISTRICT",India,1,0,953.57,0.00,0.000000
IN,WEST BENGAL,MASLANDAPUR,India,1,1,491.00,491.00,0.000000
IN,ANDHRA PRADESH,PEDAPADU MANDAL,India,1,1,760.00,760.00,0.000000
IN,KERALA,KURUPPAPADY (VIA),India,1,1,685.00,685.00,0.000000
IN,KARNATAKA,BENGALURU-28,India,1,1,999.00,999.00,0.000000
IN,UTTARAKHAND,TANAKPUR,India,9,8,5453.00,5453.00,0.000000
IN,PUNJAB,MOHALI ZIRAKPUR,India,1,1,319.00,319.00,0.000000
IN,UTTAR PRADESH,KATRA SHAHJAHANPUR DISTRICT,India,1,1,999.00,999.00,0.000000
IN,PUDUCHERRY,NELLITHOPE,India,1,1,544.00,544.00,0.000000
IN,BIHAR,BIHTA BEGUSARAI DISTRICT,India,2,2,911.00,911.00,0.000000
IN,Metro Hub,DELHI,India,65802,152415,12753899.00,12686765.00,5.990000
IN,GUJARAT,JETPUR,India,2,2,1511.00,1511.00,0.000000
IN,TELANGANA,HAYATHNAGAR,India,2,3,2155.00,2155.00,0.000000
UNITED KINGDOM,TX,DALLAS,Europe,274,815,245635.92,241993.32,0.120000
IN,KERALA,CHITTETHUKARA,India,2,2,1123.00,1123.00,0.000000
IN,WEST BENGAL,BELDA,India,1,1,788.00,788.00,0.000000
IN,ODISHA,GUNUPUR,India,7,7,3910.00,3910.00,0.000000
IN,TRIPURA,PANISAGAR,India,1,1,1329.00,1329.00,0.000000
IN,GOA,PANAJI,India,97,91,54570.57,50534.00,0.030000
IN,RAJASTHAN,NEEM KA THANA,India,5,3,3235.19,2159.00,0.000000
IN,MADHYA PRADESH,INDORE,India,525,511,340335.77,319403.00,0.160000
IN,KERALA,OKKAL,India,1,0,0.00,0.00,0.000000
IN,MAHARASHTRA,SHRIRAMPUR,India,10,11,6887.00,6887.00,0.000000
IN,MAHARASHTRA,CHINCHWAD,India,1,1,791.00,791.00,0.000000
IN,UTTAR PRADESH,BAHJOI,India,3,3,1909.00,1909.00,0.000000
IN,MADHYA PRADESH,PASAN,India,1,1,741.00,741.00,0.000000
IN,KERALA,KANJIKODE,India,2,1,680.00,680.00,0.000000
IN,KARNATAKA,MYSURU,India,400,377,259682.79,228971.00,0.120000
IN,KERALA,KATTAPPANA,India,6,5,4220.48,3530.00,0.000000
IN,KARNATAKA,RAMANAGARA,India,5,5,3603.00,3603.00,0.000000
IN,BIHAR,BUXAR,India,17,16,14014.00,14014.00,0.010000
IN,MAHARASHTRA,KEDGAON,India,3,1,1284.00,1284.00,0.000000
IN,KARNATAKA,"BRAHMAVAR, UDUPI",India,1,1,825.00,825.00,0.000000
IN,WEST BENGAL,BELGHARIA NIMTA,India,1,1,376.00,376.00,0.000000
IN,KARNATAKA,SIRSI,India,28,26,18276.00,17286.00,0.010000
IN,WEST BENGAL,JHANTI PAHARI,India,1,0,0.00,0.00,0.000000
IN,PUNJAB,SANAUR,India,2,2,677.00,677.00,0.000000
IN,UTTAR PRADESH,SARSAWAN,India,2,1,633.00,633.00,0.000000
IN,KARNATAKA,VENKATAPURA,India,2,0,1454.29,0.00,0.000000
IN,BIHAR,DEHRI ON SONE,India,3,7,7164.00,7164.00,0.000000
IN,KARNATAKA,ULLAL,India,35,33,20875.67,15647.00,0.010000
IN,UTTAR PRADESH,GYANPUR,India,2,2,895.00,895.00,0.000000
IN,UTTAR PRADESH,BABUGARH,India,3,3,2429.00,2429.00,0.000000
IN,RAJASTHAN,CHITTAURGARH,India,9,8,5706.00,5706.00,0.000000
IN,KERALA,CHEGANNUR,India,1,0,0.00,0.00,0.000000
AUSTRALIA,WA,SEATTLE,Asia-Pacific,232,715,189909.97,184381.58,0.090000
IN,MAHARASHTRA,NANDGAON,India,1,1,435.00,435.00,0.000000
IN,KERALA,"PEROLE,NILESHWAR P.O, KASARAGOD DISTRICT",India,3,3,1883.00,1883.00,0.000000
IN,MAHARASHTRA,VARANGAON,India,8,6,4564.00,3452.00,0.000000
IN,BIHAR,MOTIHARI,India,31,29,23439.81,22936.00,0.010000
IN,TELANGANA,SHAMSHABAD,India,3,3,1270.00,1270.00,0.000000
IN,KERALA,KOCHI,India,183,182,129924.92,116423.00,0.060000
IN,KERALA,TALIKKULAM,India,6,6,3982.00,3982.00,0.000000
IN,MADHYA PRADESH,WEST NIMAR,India,5,3,6727.21,3554.00,0.000000
IN,MAHARASHTRA,KHARGHAR,India,3,3,2559.00,2559.00,0.000000
IN,MAHARASHTRA,URAN ISLAMPUR,India,6,6,4292.00,4292.00,0.000000
IN,JHARKHAND,MAHESHPUR,India,1,0,655.24,0.00,0.000000
IN,MAHARASHTRA,THANK,India,1,1,625.00,625.00,0.000000
IN,TAMIL NADU,NATCHIARKOIL,India,2,1,1242.90,301.00,0.000000
IN,UTTAR PRADESH,CHIRGAON,India,2,2,1618.00,1618.00,0.000000
IN,MAHARASHTRA,DEHU CANTT CIVIL TOWNSHIP,India,1,1,471.00,471.00,0.000000
IN,KERALA,PINARAYI,India,7,7,5453.00,5453.00,0.000000
IN,RAJASTHAN,MERTA CITY,India,3,1,1399.00,1399.00,0.000000
IN,RAJASTHAN,RAJGARH ALWAR DISTRICT,India,1,1,788.00,788.00,0.000000
IN,TAMIL NADU,PONNERI,India,7,5,3064.24,1946.00,0.000000
IN,UTTARAKHAND,"KOTDWARA,PAURI GARHWAL",India,1,1,824.00,824.00,0.000000
IN,KERALA,PULPALLY,India,3,2,2268.29,1534.00,0.000000
IN,PUNJAB,BALACHAUR,India,5,5,2766.00,2766.00,0.000000
IN,ASSAM,ABHAYAPURI,India,2,2,1034.00,1034.00,0.000000
IN,CHHATTISGARH,BHILAI,India,123,110,69033.00,62523.00,0.030000
IN,MADHYA PRADESH,PIPARIYA,India,6,5,3240.00,3240.00,0.000000
IN,KARNATAKA,SATAGALLI 1ST STAGE,India,2,2,1194.00,1194.00,0.000000
IN,TAMIL NADU,SINGAPERUMALKOIL,India,1,1,435.00,435.00,0.000000
IN,KERALA,"CHITTETHUKARA, KAKKANAD,COCHIN",India,1,1,735.00,735.00,0.000000
IN,ASSAM,JAMUGURIHAT,India,1,1,1173.00,1173.00,0.000000
IN,TELANGANA,"BAPU NAGAR, SANJEEVA REDDY NAGAR, HYDERABAD",India,1,2,1031.00,1031.00,0.000000
IN,ANDHRA PRADESH,VADDESWARAM,India,1,1,524.00,524.00,0.000000
IN,HARYANA,"SAFIDON, DITT. JIND",India,1,1,1186.00,1186.00,0.000000
IN,PUNJAB,LUDHIANALUDHIANA,India,1,1,399.00,399.00,0.000000
IN,UTTAR PRADESH,NOIDA. GAUTAM BUDDH NAGAR,India,1,1,342.00,342.00,0.000000
IN,BIHAR,ASARGANJ,India,1,1,969.00,969.00,0.000000
IN,KARNATAKA,"MAHALAKSHMI LAYOUT, BANAGALORE",India,1,1,517.00,517.00,0.000000
IN,KERALA,KOOTTILANGADI,India,2,2,1998.00,999.00,0.000000
IN,MADHYA PRADESH,JHINGURDA,India,1,1,563.00,563.00,0.000000
IN,KERALA,"MUVATTUPUZHA , ERNAKULAM DST",India,1,1,635.00,635.00,0.000000
IN,KARNATAKA,CHANDAPURA,India,1,1,382.00,382.00,0.000000
IN,BIHAR,MANPUR ABGILLA DEVI ASTHAN,India,1,1,597.00,597.00,0.000000
IN,KERALA,DEVIKULAM,India,1,1,449.00,449.00,0.000000
IN,KERALA,KALLARA/ KOTTAYAM,India,2,2,812.00,406.00,0.000000
IN,UTTAR PRADESH,SHAHABAD,India,1,1,388.00,388.00,0.000000
IN,UTTAR PRADESH,REOTI,India,1,0,0.00,0.00,0.000000
IN,PUNJAB,"LUDHIANA, PUNJAB (INDIA)",India,1,1,486.00,486.00,0.000000
IN,KERALA,THRIKKAKKARA,India,1,1,988.00,988.00,0.000000
IN,TAMIL NADU,KALPAKKAM,India,1,0,0.00,0.00,0.000000
IN,PUNJAB/MOHALI/ZIRAKPUR,ZIRAKPUR,India,1,1,568.00,568.00,0.000000
IN,MAHARASHTRA,MOSHI PRADHIKARAN,India,2,2,875.00,875.00,0.000000
IN,MAHARASHTRA,"UTTAN, THANE",India,1,1,771.00,771.00,0.000000
IN,GUJARAT,BARWALA,India,1,1,725.00,725.00,0.000000
IN,TELANGANA,RANGAAREDDY,India,1,1,1281.00,1281.00,0.000000
IN,KARNATAKA,RAICHUR-584101,India,1,1,744.00,744.00,0.000000
IN,RAJASTHAN,NIWAI INDUSTRIAL AREA,India,2,2,1167.00,1167.00,0.000000
IN,DELHI,EAST ARJUN NAGAR,India,2,2,1878.00,939.00,0.000000
IN,PUNJAB,KAUNTARPUR,India,1,1,487.00,487.00,0.000000
IN,KERALA,"GURUVAYUR, THRISSUR",India,1,1,499.00,499.00,0.000000
GLOBAL,UNKNOWN,UNKNOWN,Global,37432,37432,16395599.19,16395599.19,7.700000
CANADA,NY,NEW YORK,North America,296,904,297644.98,290769.75,0.140000
IN,GOA,DONA PAULA,India,2,2,1959.00,1442.00,0.000000
IN,KERALA,MUTHUKULAM,India,3,3,1715.00,1715.00,0.000000
IN,JHARKHAND,KANKE,India,12,10,10240.97,8609.00,0.000000
IN,KERALA,"POOTHAKKULAM,PARIPPALLY",India,1,1,771.00,771.00,0.000000
IN,UTTAR PRADESH,LONI,India,32,32,19093.00,19093.00,0.010000
IN,ASSAM,RANGIA,India,10,9,8601.79,5638.00,0.000000
IN,PUNJAB,SANGRUR  AFTER 4:00 PM,India,1,1,1149.00,1149.00,0.000000
IN,MADHYA PRADESH,SEHORE,India,25,20,12666.57,12178.00,0.010000
IN,ODISHA,RAIRANGPUR,India,6,6,3896.00,3896.00,0.000000
IN,UTTAR PRADESH,FATEHPUR FATEHPUR DISTRICT,India,17,14,11394.62,9587.00,0.010000
IN,UTTARAKHAND,"CHAKRATA ROAD, DEHRADUN",India,1,1,735.00,735.00,0.000000
IN,BIHAR,ARRAH,India,24,21,16430.00,12821.00,0.010000
IN,UTTAR PRADESH,PRATAPGARH,India,7,5,3424.86,2702.00,0.000000
IN,WEST BENGAL,DHUBULIA,India,1,1,399.00,399.00,0.000000
IN,KERALA,MUZHAPPILANGAD,India,2,3,2281.00,2281.00,0.000000
IN,ASSAM,BARPETA ROAD,India,5,5,3355.00,3355.00,0.000000
INDIA,CO,DENVER,Global,776,2296,695065.05,675439.64,0.330000
IN,MAHARASHTRA,PALGHAR,India,25,24,14869.67,13397.00,0.010000
IN,DELHI,NEW DELHI 110023,India,1,1,432.00,432.00,0.000000
IN,WEST BENGAL,ALIPORE KOLKATA,India,5,5,3940.00,1576.00,0.000000
IN,TAMIL NADU,"MADURAVOIL,CHENNAI",India,1,1,597.00,597.00,0.000000
IN,KARNATAKA,BENGALURU-560085,India,2,2,754.00,754.00,0.000000
IN,GOA,DABOLIM,India,1,1,301.00,301.00,0.000000
INDIA,CA,SAN FRANCISCO,Global,771,2319,713694.89,692536.03,0.340000
IN,TELANGANA,QUTUBULLAPUR,India,1,0,358.10,0.00,0.000000
IN,WEST BENGAL,SHYAMDHAN,India,2,4,2359.00,2359.00,0.000000
IN,UTTAR PRADESH,"PHULPUR,ALLAHABAD",India,2,2,2267.00,2267.00,0.000000
IN,ASSAM,NAGAON,India,52,50,32650.67,27286.00,0.020000
IN,ANDHRA PRADESH,YELESWARAM,India,5,5,3076.00,3076.00,0.000000
IN,WEST BENGAL,RATANPOTA,India,1,1,399.00,399.00,0.000000
IN,HIMACHAL PRADESH,KULLU,India,24,21,14062.48,11942.00,0.010000
IN,WEST BENGAL,CHITRANJAN,India,1,1,533.00,533.00,0.000000
IN,HARYANA,PANCHKULA,India,136,128,95822.19,86390.00,0.050000
IN,MAHARASHTRA,DAHISAR EAST MUMBAI,India,2,1,1435.00,735.00,0.000000
IN,GUJARAT,BODELI,India,1,1,1163.00,1163.00,0.000000
IN,KARNATAKA,KGF,India,5,6,4201.00,4201.00,0.000000
IN,RAJASTHAN,UDAIPUR MAVLI,India,1,1,319.00,319.00,0.000000
IN,KERALA,THIRUVANANTHPURAM,India,1,1,735.00,735.00,0.000000
IN,KARNATAKA,CHIKKAMANGALORE,India,1,1,736.00,736.00,0.000000
IN,KARNATAKA,GOLIYANGDI,India,1,1,486.00,486.00,0.000000
IN,BIHAR,BARAHAT,India,1,1,665.00,665.00,0.000000
IN,TRIPURA,AGARTALA,India,106,101,66750.95,64647.00,0.030000
IN,TAMIL NADU,"THIRUPATTURE DISTRICT,TAMILNADU.INDIA.",India,1,0,0.00,0.00,0.000000
IN,JHARKHAND,KANDRA,India,1,0,380.00,0.00,0.000000
IN,BIHAR,BAKHTIARPUR,India,2,2,1206.00,1206.00,0.000000
IN,BIHAR,KATIHAR,India,41,37,28689.26,25348.00,0.010000
IN,GUJARAT,HALVAD,India,1,1,965.00,965.00,0.000000
IN,WEST BENGAL,NADIA,India,9,8,4062.33,3609.00,0.000000
IN,WEST BENGAL,RANIGANJ,India,7,7,5625.00,5625.00,0.000000
IN,MAHARASHTRA,VIRAR,India,11,10,5859.00,5859.00,0.000000
IN,KARNATAKA,OPPOSITE TO SRI MOOKAMBIKA TEMPLE KOLLUR,India,2,1,376.00,376.00,0.000000
IN,ANDHRA PRADESH,GUDIVADA KRISHNA DISTRICT,India,20,18,10395.00,10395.00,0.000000
IN,TAMIL NADU,BALAPALLAM,India,4,2,3075.53,1486.00,0.000000
IN,UTTARAKHAND,DOIWALA,India,11,11,7496.00,6963.00,0.000000
IN,TELANGANA,"NIZAMABAD,TELANGANA",India,1,1,517.00,517.00,0.000000
IN,CHHATTISGARH,BILASPUR,India,96,90,64125.24,57497.00,0.030000
IN,KARNATAKA,BENGALURU 560016,India,2,3,1933.00,1145.00,0.000000
IN,ODISHA,ANUGUL,India,18,14,13844.54,10839.00,0.010000
IN,WEST BENGAL,CHANCHAL,India,5,4,2967.00,2967.00,0.000000
IN,TELANGANA,ARMUR,India,8,6,6096.86,4654.00,0.000000
IN,WEST BENGAL,KHATRA,India,1,1,1593.00,1593.00,0.000000
IN,UTTAR PRADESH,PARASI,India,3,3,1331.00,1331.00,0.000000
IN,ASSAM,SARBHOG,India,2,2,1432.00,1432.00,0.000000
IN,UTTARAKHAND,RISHIKESH,India,51,43,29024.33,28152.00,0.010000
IN,TELANGANA,"MEDAK, NARSAPUR",India,1,0,0.00,0.00,0.000000
IN,WEST BENGAL,BARAKAR,India,1,1,1399.00,1399.00,0.000000
IN,KARNATAKA,VIJAPURA,India,37,32,26489.48,24130.00,0.010000
IN,WEST BENGAL,SONARPUR,India,2,3,1596.00,1596.00,0.000000
IN,KERALA,PERIYA,India,1,1,764.00,764.00,0.000000
IN,UTTAR PRADESH,GREATER NOIDA,India,529,517,381913.72,357206.00,0.180000
IN,TAMIL NADU,SINGAMPUNERI,India,2,1,1167.52,598.00,0.000000
IN,ANDHRA PRADESH,MANDAPETA,India,8,9,5666.00,5666.00,0.000000
IN,KARNATAKA,MUDHOL,India,5,4,3179.00,2211.00,0.000000
IN,KERALA,PERLA TOWN,India,1,1,771.00,771.00,0.000000
IN,ASSAM,NAOBAICHA,India,2,2,933.00,933.00,0.000000
IN,TAMIL NADU,"VALSARAVAKKAM,CHENNAI",India,1,1,852.00,852.00,0.000000
IN,TELANGANA,KHAMMAM,India,71,65,38106.57,37139.00,0.020000
IN,MAHARASHTRA,BHOR,India,4,1,399.00,399.00,0.000000
IN,PUNJAB,"PAKHOWAL ROAD, LUDHIANA",India,2,2,1100.00,1100.00,0.000000
IN,RAJASTHAN,RAWATBHATA,India,10,10,7870.48,7300.00,0.000000
IN,GUJARAT,KHAMBHAT,India,4,4,1929.00,1929.00,0.000000
IN,TAMIL NADU,REDHILLS,India,1,0,0.00,0.00,0.000000
IN,RAJASTHAN,MANDAWAR,India,1,0,0.00,0.00,0.000000
IN,ASSAM,BAKULIA,India,1,1,969.00,969.00,0.000000
IN,KARNATAKA,KRISHNARAJANAGARA,India,2,1,735.00,735.00,0.000000
IN,JHARKHAND,JAMSHEDPUR,India,291,277,188206.83,173918.00,0.090000
IN,KARNATAKA,BANGALORE SOUTH,India,1,1,895.00,895.00,0.000000
IN,TAMIL NADU,CHETPET,India,2,2,593.00,593.00,0.000000
IN,MAHARASHTRA,ANDHERI,India,2,2,1194.00,597.00,0.000000
IN,KERALA,PUTHUNAGARAM,India,4,4,2177.00,2177.00,0.000000
IN,UTTAR PRADESH,NAUGARH,India,7,5,3201.00,3201.00,0.000000
IN,TAMIL NADU,COIMBATORE,India,805,799,492657.93,455076.00,0.230000
IN,KARNATAKA,"HUVINAHADAGALI (TQ),, BALLARI (D)",India,1,0,0.00,0.00,0.000000
IN,KARNATAKA,TARIKERE,India,10,9,6683.38,6031.00,0.000000
IN,RAJASTHAN,CHHOTI SADRI,India,2,2,1657.00,1657.00,0.000000
IN,GUJARAT,BALASINOR,India,2,1,2226.00,1176.00,0.000000
IN,WEST BENGAL,TELENI PARA,India,2,2,1271.00,1271.00,0.000000
IN,KARNATAKA,NAVNAGAR BAGALKOT,India,1,1,544.00,544.00,0.000000
IN,ASSAM,HAILAKANDI,India,13,8,5155.00,5155.00,0.000000
IN,HIMACHAL PRADESH,DEHRA H.O,India,3,4,3558.00,3558.00,0.000000
IN,TELANGANA,DEVARAKONDA,India,5,4,6294.28,3239.00,0.000000
IN,TAMIL NADU,METTUPALAYAM COIMBATORE DISTRICT,India,6,4,4417.83,2613.00,0.000000
IN,KARNATAKA,KUPPEPADAV,India,1,1,311.00,311.00,0.000000
IN,TELANGANA,PEDDAPALLE,India,13,14,8249.00,8249.00,0.000000
IN,GUJARAT,SIHOR,India,2,2,759.00,759.00,0.000000
IN,TELANGANA,"HANAMKOND, WARANGAL",India,1,1,487.00,487.00,0.000000
IN,KERALA,"PATTAMBI,PALAKKAD",India,1,1,948.00,948.00,0.000000
IN,HIMACHAL PRADESH,BILASPUR,India,20,19,13808.00,12622.00,0.010000
IN,MAHARASHTRA,MUMBAIMUMBAI,India,4,4,1901.00,1901.00,0.000000
IN,RAJASTHAN,BEHROR,India,4,4,2769.00,2769.00,0.000000
IN,KERALA,VARKALA,India,32,25,17142.00,16716.00,0.010000
IN,TAMIL NADU,SANKARI(T.K),India,1,1,693.00,693.00,0.000000
IN,TAMIL NADU,ELAVANASURKOTTAI,India,2,3,1117.00,319.00,0.000000
IN,MADHYA PRADESH,BAGLI,India,2,2,1129.00,1129.00,0.000000
IN,TAMIL NADU,MADATHUKULAM,India,1,1,725.00,725.00,0.000000
IN,PUNJAB,PHILLAUR DIST. JALANDHAR,India,1,0,0.00,0.00,0.000000
IN,GUJARAT,CHHOTAUDEPUR,India,2,2,562.00,562.00,0.000000
IN,TAMIL NADU,APPAKUDAL,India,1,1,859.00,859.00,0.000000
IN,HIMACHAL PRADESH,"MANDI,",India,1,1,499.00,499.00,0.000000
IN,WEST BENGAL,KOLKATA- 700031,India,1,1,751.00,751.00,0.000000
IN,GOA,OLD GOA,India,11,11,6350.00,6350.00,0.000000
IN,KERALA,CHOVVA,India,2,2,1204.00,607.00,0.000000
IN,WEST BENGAL,NAIHATI,India,9,10,6255.00,6255.00,0.000000
IN,TELANGANA,HANAMKONDA,India,12,12,7672.00,7672.00,0.000000
IN,KERALA,CALICUT,India,20,18,12291.43,10225.00,0.010000
IN,TAMIL NADU,CHENGALPATTU,India,39,37,17882.00,17882.00,0.010000
IN,UTTAR PRADESH,AMETHI SULTANPUR DISTRICT,India,8,7,4014.00,4014.00,0.000000
IN,HARYANA,BAHADURGARH,India,44,39,27528.43,25488.00,0.010000
IN,UTTAR PRADESH,KACHHWA,India,1,1,521.00,521.00,0.000000
IN,MAHARASHTRA,KOLHAR BK. TALUKA RAHTA,India,1,0,546.67,0.00,0.000000
IN,PUNJAB,LEHRAGAGA,India,1,1,801.00,801.00,0.000000
IN,KERALA,THIRUVALLA,India,50,52,33446.19,28055.00,0.020000
IN,MIZORAM,AIZAWL,India,62,61,36053.81,31671.00,0.020000
IN,JAMMU & KASHMIR,UDHAMPUR,India,20,22,15319.00,12744.00,0.010000
IN,KARNATAKA,KUNDAPURA,India,17,13,9707.81,9244.00,0.000000
AUSTRALIA,CA,SAN JOSE,Asia-Pacific,200,573,197912.98,195866.81,0.090000
IN,UTTAR PRADESH,KANPUR,India,496,499,347049.69,327598.00,0.160000
IN,KARNATAKA,CHICKBALLAPUR,India,6,5,3585.57,1141.00,0.000000
IN,MAHARASHTRA,PUNE KALYANI NAGAR,India,3,3,2099.00,2099.00,0.000000
IN,ANDHRA PRADESH,ANANTHPUR,India,2,1,1133.00,1133.00,0.000000
IN,RAJASTHAN,BHADRA,India,2,4,2825.00,2825.00,0.000000
IN,KARNATAKA,CHANNGIRI,India,1,1,721.00,721.00,0.000000
IN,DELHI,NEW DELHIHBJO,India,1,1,477.00,477.00,0.000000
IN,MAHARASHTRA,SEVAGRAM,India,1,1,487.00,487.00,0.000000
IN,ANDAMAN & NICOBAR,HADDO,India,3,3,2461.00,2461.00,0.000000
IN,TAMIL NADU,AYYAMPETTAI THANJAVUR DISTRICT,India,11,10,5496.38,5044.00,0.000000
IN,TELANGANA,MULAKALAPALLY MANDL,India,1,1,399.00,399.00,0.000000
IN,UTTARAKHAND,RUDRAPRAYAG,India,3,3,2296.00,2296.00,0.000000
IN,KARNATAKA,ARSIKERE,India,9,11,7174.00,7174.00,0.000000
IN,RAJASTHAN,MUNDARA,India,3,0,862.86,0.00,0.000000
IN,MAHARASHTRA,DOBIWALI,India,1,1,363.00,363.00,0.000000
IN,TAMIL NADU,KOORAIKUNDU,India,1,1,735.00,735.00,0.000000
IN,UTTAR PRADESH,MEHNAGAR,India,1,1,1122.00,1122.00,0.000000
IN,KERALA,VADAKKEKAD,India,3,2,1398.00,1398.00,0.000000
IN,BIHAR,SIWAN,India,31,28,19719.00,15746.00,0.010000
IN,TAMIL NADU,KOOTHAPPAR,India,3,2,1147.00,1147.00,0.000000
IN,KARNATAKA,KARKAL,India,34,31,17457.00,17457.00,0.010000
IN,GOA,SIOLIM,India,13,11,5819.67,5473.00,0.000000
IN,KARNATAKA,KRISHNARAJPET,India,3,3,2157.00,2157.00,0.000000
IN,BIHAR,KASBA,India,2,2,1147.00,1147.00,0.000000
IN,HARYANA,NARWANA,India,4,2,1198.00,1198.00,0.000000
IN,MAHARASHTRA,JAYSINGPUR,India,3,3,2153.00,2153.00,0.000000
IN,KARNATAKA,BIJAPUR,India,3,3,1948.00,1948.00,0.000000
IN,KERALA,"S N PURAM , THRISSUR DISTRICT",India,1,1,735.00,735.00,0.000000
IN,ASSAM,RANI BLOCK,India,1,1,845.00,845.00,0.000000
IN,RAJASTHAN,ASPUR,India,1,1,735.00,735.00,0.000000
IN,BIHAR,"DANAPUR, PATNA",India,1,1,1523.00,1523.00,0.000000
IN,TAMIL NADU,"SIVAGIRI, TIRUNELVELI DISTRICT",India,1,1,301.00,301.00,0.000000
IN,KARNATAKA,DAKSHINA KANNADA,India,4,4,2982.00,2982.00,0.000000
IN,WEST BENGAL,RANINAGAR II,India,1,1,1168.00,1168.00,0.000000
IN,KERALA,"CHALAKUDY , THRISSUR",India,3,5,4314.00,4314.00,0.000000
IN,MAHARASHTRA,"MUMBAI,  ANDHERI WEST",India,1,1,1099.00,1099.00,0.000000
IN,MAHARASHTRA,ULHASNAGAR 1,India,1,1,999.00,999.00,0.000000
IN,TELANGANA,HYDERABAD SECUNDERABAD,India,1,1,292.00,292.00,0.000000
IN,KARNATAKA,CHICKABALLPUR,India,1,1,698.00,698.00,0.000000
IN,UTTAR PRADESH,JEWAR,India,2,2,1036.00,1036.00,0.000000
IN,JAMMU & KASHMIR,HIRANAGAR,India,2,3,2172.00,2172.00,0.000000
IN,ARUNACHAL PRADESH,SUNPURA,India,3,3,1056.00,1056.00,0.000000
IN,ANDHRA PRADESH,ATMAKUR,India,2,5,2213.00,2213.00,0.000000
